snapshot_date,team,team_code,player,position_group,club,roster_status,availability_status,absence_note,expected_absence_matches,suspension_status,yellow_card_risk,starting_role,notes,base_roster_source,availability_source,source_url,last_checked_bj
2026-07-10,Morocco,MAR,Ayoub El Kaabi,Forwards,Olympiacos,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Ayoube Amaimouni,Forwards,Eintracht Frankfurt,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Brahim Díaz,Forwards,Real Madrid,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Chemsdine Talbi,Forwards,Sunderland,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Gessime Yassine,Forwards,Strasbourg,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Soufiane Rahimi,Forwards,Al Ain,final_squad,available,Expected to fill in up front if Saibari cannot start,0,,,possible_starter,Offers pressing, box movement and transition threat,,Sports Mole / Sportscasting team news,https://www.sportsmole.co.uk/football/france/world-cup-2026/preview/france-vs-morocco-prediction-team-news-lineups_600826.html
2026-07-10,Morocco,MAR,Munir El Kajoui,Goalkeepers,RS Berkane,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Reda Tagnaouti,Goalkeepers,AS Far,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Yassine Bounou,Goalkeepers,Al Hilal,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Mohamed Ouahbi,Manager,,manager,active,,,,,manager,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Ayyoub Bouaddi,Midfielders,Lille,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Azzedine Ounahi,Midfielders,Girona,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Bilal El Khannouss,Midfielders,Stuttgart,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Ismael Saibari,Midfielders,PSV Eindhoven,final_squad,fitness_doubt,Hamstring strain after leaving Canada win early; major doubt vs France,unknown,injury_absence,,not_expected_to_start,If absent Morocco lose direct carrier/top scorer profile; Rahimi likely fills forward role,ESPN final 26-player squad list / FIFA submitted roster,Sports Mole / Sportscasting team news,https://www.sportscasting.com/news/france-vs-morocco-world-cup-2026-how-to-watch-lineups/,2026-07-09 10:10
2026-07-10,Morocco,MAR,Neil El Aynaoui,Midfielders,AS Roma,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Samir El Mourabet,Midfielders,Strasbourg,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
2026-07-10,Morocco,MAR,Sofyan Amrabat,Midfielders,Real Betis,final_squad,base_roster_not_daily_verified,,,,,,,ESPN final 26-player squad list / FIFA submitted roster,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-07-09 09:52
